,log_carat,cut_encoded,clarity_encoded,color_encoded,table,depth_ws,price
26404,1.2237754316221157,3.0,2.0,6.0,58.0,59.7,15920
26405,0.9242589015233319,4.0,3.0,0.0,58.0,62.1,15922
26406,1.0986122886681098,2.0,3.0,5.0,62.0,58.75,15923
26407,0.6931471805599453,1.0,7.0,0.0,59.0,63.3,15928
26408,1.1019400787607843,2.0,4.0,4.0,53.0,63.5,15930
26409,1.1085626195212777,3.0,1.0,4.0,58.0,61.6,15930
26410,1.144222799920162,2.0,3.0,5.0,59.0,62.8,15931
26411,1.252762968495368,3.0,1.0,4.0,59.0,62.4,15934
26412,0.9932517730102833,2.0,3.0,3.0,57.0,63.1,15937
26413,1.1184149159642893,2.0,1.0,3.0,58.0,59.0,15938
26414,1.1019400787607843,3.0,3.0,5.0,62.0,60.3,15939
26416,0.9932517730102833,3.0,3.0,3.0,60.0,60.3,15941
26417,0.9932517730102833,3.0,3.0,3.0,58.0,59.0,15941
26418,0.9932517730102833,4.0,3.0,3.0,57.0,61.3,15941
26419,1.1052568313867783,4.0,2.0,5.0,58.0,61.9,15942
26420,1.000631880307906,3.0,3.0,3.0,58.0,61.1,15946
26421,1.000631880307906,2.0,2.0,1.0,58.0,62.2,15948
26422,1.1662709371419244,4.0,1.0,3.0,60.0,60.1,15948
26423,1.1151415906193203,2.0,1.0,4.0,58.0,62.4,15949
26424,1.1184149159642893,3.0,1.0,3.0,61.0,59.8,15949
26425,1.1019400787607843,2.0,5.0,5.0,58.0,63.5,15952
26426,1.1019400787607843,4.0,1.0,2.0,58.0,62.3,15955
26427,0.9162907318741551,2.0,4.0,1.0,62.0,59.0,15957
26428,0.9242589015233319,4.0,6.0,3.0,55.0,62.4,15959
26429,0.9242589015233319,3.0,6.0,3.0,59.0,60.4,15959
26430,1.0986122886681098,1.0,1.0,1.0,54.0,60.1,15962
26432,1.1019400787607843,2.0,3.0,5.0,59.0,62.3,15965
26433,0.9360933591703349,3.0,4.0,2.0,60.0,62.0,15966
26434,0.8671004876833833,4.0,6.0,2.0,56.0,62.9,15968
26435,1.1662709371419244,3.0,1.0,3.0,62.0,60.7,15970
26436,1.1184149159642893,4.0,1.0,2.0,57.0,62.7,15970
26437,1.1052568313867783,4.0,1.0,4.0,57.0,63.0,15974
26438,1.1019400787607843,1.0,1.0,3.0,59.0,63.6,15977
26439,1.1019400787607843,3.0,1.0,3.0,58.0,59.8,15977
26440,0.9321640810304452,3.0,5.0,3.0,59.0,62.2,15983
26441,1.0986122886681098,3.0,2.0,4.0,61.0,60.1,15984
26442,1.0986122886681098,3.0,1.0,1.0,60.0,58.75,15984
26443,1.0986122886681098,2.0,2.0,4.0,58.0,63.2,15984
26445,1.1052568313867783,3.0,3.0,4.0,60.0,61.3,15987
26446,1.1052568313867783,2.0,2.0,2.0,59.0,62.8,15987
26447,1.252762968495368,4.0,1.0,6.0,55.0,60.7,15990
26448,0.9360933591703349,3.0,3.0,0.0,58.0,61.5,15991
26449,0.9282193027394289,4.0,6.0,3.0,55.0,61.8,15992
26450,1.1939224684724346,3.0,1.0,4.0,56.0,62.7,15992
26451,1.1216775615991057,2.0,1.0,4.0,56.0,63.3,15992
26452,1.007957920399979,4.0,2.0,1.0,56.0,62.2,15992
26453,0.9162907318741551,4.0,3.0,0.0,56.0,62.6,15992
26454,1.1216775615991057,3.0,2.0,5.0,60.0,62.3,15992
26455,1.2612978709452054,4.0,1.0,6.0,53.0,61.5,15993
26456,0.9162907318741551,4.0,3.0,0.0,53.5,62.8,15996
26457,1.1052568313867783,3.0,1.0,4.0,55.0,59.9,15996
26458,1.1019400787607843,1.0,3.0,5.0,57.0,63.6,16003
26459,1.1786549963416462,3.0,2.0,6.0,61.0,61.8,16004
26460,1.1019400787607843,1.0,1.0,2.0,58.0,62.9,16013
26461,1.1052568313867783,4.0,3.0,5.0,58.0,61.5,16018
26462,1.2149127443642704,3.0,1.0,4.0,57.0,62.3,16021
26463,0.9162907318741551,3.0,4.0,1.0,58.0,62.5,16023
26464,1.172482137234565,3.0,4.0,6.0,58.0,61.7,16025
26465,1.0986122886681098,3.0,1.0,4.0,56.0,62.8,16031
26466,1.1537315878891892,1.0,1.0,4.0,62.0,58.9,16036
26468,1.1878434223960523,2.0,1.0,5.0,57.0,62.9,16041
26469,1.1085626195212777,2.0,5.0,6.0,60.0,63.2,16043
26470,0.9162907318741551,2.0,3.0,2.0,59.0,59.1,16048
26471,0.9282193027394289,3.0,3.0,1.0,58.0,61.6,16049
26472,0.9400072584914712,4.0,4.0,3.0,56.0,61.3,16052
26473,0.9242589015233319,4.0,4.0,2.0,55.0,62.2,16055
26474,1.2149127443642704,4.0,3.0,6.0,57.0,62.2,16059
26475,1.1939224684724346,4.0,3.0,6.0,56.0,62.4,16062
26476,1.1410330045520618,1.0,1.0,4.0,58.0,59.2,16062
26477,1.0986122886681098,2.0,1.0,1.0,56.0,62.9,16064
26478,1.0986122886681098,2.0,1.0,1.0,60.0,60.5,16064
26479,1.1019400787607843,3.0,1.0,1.0,54.0,58.75,16064
26480,0.9555114450274363,3.0,5.0,3.0,60.0,60.6,16068
26481,1.0986122886681098,3.0,3.0,5.0,62.0,58.75,16068
26482,1.0116009116784799,2.0,3.0,3.0,59.0,62.8,16073
26483,0.6931471805599453,2.0,7.0,0.0,59.0,63.3,16073
26484,1.1085626195212777,3.0,1.0,4.0,58.0,61.6,16075
26485,1.1755733298042381,2.0,1.0,4.0,57.0,62.3,16077
26486,1.1505720275988207,2.0,3.0,5.0,60.0,58.75,16080
26487,0.9321640810304452,2.0,4.0,2.0,58.0,63.3,16082
26488,1.1019400787607843,1.0,1.0,2.0,57.0,64.1,16085
26489,0.9932517730102833,2.0,3.0,3.0,58.0,61.6,16086
26490,1.1019400787607843,0.0,1.0,0.0,57.0,64.75,16086
26491,0.6981347220709844,2.0,7.0,0.0,56.0,61.6,16087
26492,0.9202827531436926,3.0,3.0,3.0,58.0,61.3,16091
26493,1.0986122886681098,2.0,2.0,4.0,61.0,60.3,16092
26494,1.1755733298042381,3.0,1.0,5.0,59.0,62.5,16097
26495,1.1184149159642893,3.0,1.0,4.0,60.0,60.0,16098
26496,1.1969481893889715,3.0,6.0,6.0,58.0,62.1,16100
26497,0.9242589015233319,3.0,6.0,3.0,59.0,60.4,16104
26498,0.9242589015233319,4.0,6.0,3.0,55.0,62.4,16104
26499,1.1019400787607843,2.0,1.0,4.0,57.0,63.4,16111
26500,1.1314021114911006,3.0,1.0,3.0,57.4,60.9,16112
26501,0.9631743177730056,3.0,4.0,2.0,57.0,61.3,16112
26502,0.9162907318741551,2.0,5.0,2.0,59.0,63.8,16116
26503,0.9932517730102833,3.0,3.0,3.0,60.0,60.9,16123
26504,1.2178757094949273,2.0,3.0,6.0,59.0,62.6,16126
26505,1.1052568313867783,4.0,2.0,5.0,56.0,62.4,16128
26506,0.9202827531436926,2.0,4.0,1.0,59.0,59.5,16129
26507,0.7884573603642702,4.0,5.0,0.0,56.0,61.9,16130
26508,1.0043016091968684,4.0,4.0,2.0,57.0,62.1,16131
26509,0.9360933591703349,3.0,3.0,0.0,58.0,61.5,16137
26510,1.1019400787607843,2.0,1.0,4.0,61.0,60.5,16140
26511,1.1474024528375417,4.0,1.0,4.0,59.0,60.3,16146
26512,1.1600209167967532,4.0,1.0,5.0,56.0,62.4,16147
26513,1.1151415906193203,1.0,1.0,3.0,61.0,63.7,16148
26514,1.1019400787607843,1.0,3.0,5.0,57.0,63.6,16149
26515,1.1019400787607843,3.0,3.0,5.0,61.0,61.6,16149
26516,1.1378330018213911,2.0,1.0,4.0,59.0,62.3,16151
26517,1.007957920399979,2.0,3.0,3.0,57.0,62.9,16169
26518,0.9321640810304452,4.0,6.0,3.0,57.0,60.8,16169
26519,0.9162907318741551,3.0,4.0,1.0,58.0,62.5,16169
26520,1.2325602611778486,2.0,1.0,4.0,57.0,63.2,16170
26521,1.091923300517313,3.0,4.0,5.0,58.0,62.5,16171
26522,0.9162907318741551,4.0,4.0,3.0,56.0,61.3,16171
26523,1.1878434223960523,3.0,4.0,6.0,58.0,60.3,16174
26524,1.1052568313867783,2.0,3.0,5.0,53.0,63.2,16179
26525,1.1939224684724346,4.0,1.0,5.0,57.0,61.8,16181
26526,0.9631743177730056,4.0,3.0,3.0,55.0,61.3,16183
26527,0.9242589015233319,3.0,4.0,1.0,59.0,60.1,16187
26528,1.1878434223960523,4.0,1.0,5.0,57.0,62.9,16187
26529,1.1346227261911428,2.0,1.0,3.0,60.0,62.2,16188
26530,1.1216775615991057,4.0,1.0,5.0,55.0,62.0,16189
26531,1.1631508098056809,3.0,1.0,5.0,55.0,62.4,16190
26532,1.1052568313867783,3.0,2.0,5.0,59.0,62.5,16191
26533,1.1052568313867783,2.0,2.0,5.0,59.0,59.8,16192
26535,1.275362800412609,3.0,1.0,4.0,57.0,62.6,16195
26536,1.2296405510745139,3.0,1.0,6.0,58.0,62.3,16198
26537,1.2296405510745139,3.0,1.0,6.0,59.0,58.75,16198
26538,1.2296405510745139,3.0,1.0,6.0,58.0,62.4,16198
26539,1.0986122886681098,1.0,1.0,1.0,63.0,58.75,16206
26540,1.128171090909654,2.0,1.0,2.0,60.0,62.5,16210
26541,0.9555114450274363,3.0,5.0,3.0,60.0,60.6,16215
26542,0.9282193027394289,2.0,4.0,3.0,57.0,61.9,16219
26543,1.0116009116784799,3.0,3.0,3.0,59.0,62.8,16220
26544,1.007957920399979,1.0,4.0,3.0,62.0,58.75,16223
26545,1.1085626195212777,4.0,2.0,3.0,56.0,60.3,16224
26546,1.1019400787607843,1.0,1.0,2.0,64.0,58.75,16231
26547,1.1019400787607843,1.0,1.0,2.0,57.0,64.1,16231
26548,1.0543120297715298,3.0,2.0,1.0,58.0,61.9,16232
26549,0.6981347220709844,3.0,7.0,0.0,56.0,61.6,16234
26550,1.1184149159642893,4.0,1.0,3.0,56.0,62.9,16235
26551,1.1151415906193203,3.0,3.0,4.0,61.0,60.7,16235
26552,1.199964782928397,3.0,1.0,2.0,59.0,62.5,16237
26555,1.1631508098056809,2.0,3.0,4.0,58.0,63.3,16239
26556,0.9555114450274363,4.0,3.0,2.0,55.5,60.2,16240
26557,0.9932517730102833,4.0,4.0,4.0,55.0,61.5,16240
26558,0.9669838461896731,4.0,4.0,3.0,57.0,61.5,16241
26559,1.1817271953786161,1.0,1.0,5.0,60.0,58.75,16241
26560,1.1817271953786161,3.0,1.0,5.0,58.0,62.0,16241
26561,1.1019400787607843,3.0,2.0,3.0,61.0,62.3,16242
26562,0.8020015854720274,4.0,6.0,0.0,57.0,62.4,16253
26563,1.0043016091968684,3.0,2.0,1.0,58.0,62.6,16253
26564,0.7884573603642702,4.0,6.0,1.0,56.0,61.8,16256
26565,1.1052568313867783,4.0,1.0,2.0,57.0,62.2,16256
26566,1.1118575154181303,4.0,1.0,2.0,57.0,62.3,16261
26567,1.0986122886681098,3.0,1.0,3.0,58.0,61.8,16262
26568,1.2178757094949273,3.0,3.0,6.0,59.0,62.6,16273
26569,1.2237754316221157,4.0,2.0,6.0,57.0,60.6,16274
26570,0.9202827531436926,3.0,4.0,1.0,59.0,59.5,16277
26571,1.2556160374777743,3.0,1.0,6.0,58.0,59.3,16278
26572,1.1085626195212777,0.0,2.0,2.0,58.0,64.75,16280
26573,1.0986122886681098,2.0,2.0,4.0,58.0,60.9,16280
26574,1.007957920399979,2.0,2.0,0.0,58.0,61.9,16286
26575,1.1019400787607843,3.0,2.0,4.0,62.0,58.75,16287
26576,1.1019400787607843,3.0,1.0,4.0,61.0,60.5,16287
26577,1.1019400787607843,4.0,2.0,5.0,62.0,64.75,16287
26578,1.1052568313867783,4.0,1.0,2.0,57.0,61.3,16290
26579,1.0986122886681098,1.0,3.0,5.0,60.0,63.6,16291
26580,0.9783261227936076,2.0,3.0,2.0,58.0,61.4,16294
26581,1.128171090909654,1.0,2.0,5.0,63.0,58.75,16294
26582,1.1151415906193203,1.0,1.0,3.0,61.0,63.7,16295
26583,0.9707789171582248,4.0,3.0,3.0,56.0,61.5,16297
26584,1.1755733298042381,4.0,1.0,4.0,56.0,61.4,16300
26585,0.9555114450274363,4.0,7.0,4.0,53.0,61.5,16300
26586,1.1019400787607843,2.0,3.0,5.0,60.0,59.6,16304
26587,1.1019400787607843,1.0,3.0,5.0,62.0,62.4,16304
26588,1.2237754316221157,3.0,2.0,6.0,58.0,59.7,16304
26589,1.1085626195212777,3.0,3.0,5.0,62.0,60.5,16309
26590,1.1085626195212777,3.0,3.0,5.0,60.0,58.75,16309
26591,0.9282193027394289,4.0,4.0,3.0,57.0,60.5,16311
26593,1.007957920399979,4.0,3.0,3.0,56.0,61.7,16316
26594,1.007957920399979,4.0,3.0,3.0,57.0,62.9,16316
26595,0.9321640810304452,4.0,6.0,3.0,57.0,60.8,16316
26596,1.1118575154181303,2.0,1.0,4.0,60.0,60.0,16319
26597,1.1019400787607843,4.0,4.0,6.0,56.0,60.9,16319
26598,1.1118575154181303,4.0,1.0,4.0,56.0,62.0,16319
26599,1.1052568313867783,3.0,2.0,3.0,61.0,62.3,16323
26600,1.1939224684724346,4.0,1.0,5.0,57.0,61.8,16329
26601,1.1346227261911428,3.0,1.0,3.0,60.0,62.2,16336
26602,1.1216775615991057,4.0,1.0,5.0,55.0,62.0,16337
26603,0.9555114450274363,4.0,6.0,3.0,56.0,60.8,16339
26604,1.208960345836975,3.0,1.0,4.0,58.0,62.3,16340
26605,1.0296194171811581,4.0,2.0,2.0,54.0,61.4,16340
26606,0.9242589015233319,4.0,6.0,3.0,57.0,61.4,16343
26607,1.264126727145683,2.0,1.0,4.0,56.0,63.5,16353
26609,1.1314021114911006,3.0,1.0,2.0,59.0,62.1,16357
26610,1.1151415906193203,3.0,1.0,3.0,59.0,60.1,16357
26611,0.9631743177730056,4.0,3.0,1.0,57.0,61.4,16358
26612,1.1346227261911428,2.0,3.0,5.0,60.5,60.3,16363
26613,0.9162907318741551,0.0,5.0,2.0,53.0,64.7,16364
26614,1.0296194171811581,4.0,2.0,2.0,57.0,61.8,16364
26615,1.1052568313867783,3.0,2.0,5.0,60.0,60.9,16368
26616,1.1878434223960523,3.0,3.0,6.0,58.0,62.4,16369
26617,0.9202827531436926,4.0,4.0,2.0,56.0,62.1,16370
26618,1.1216775615991057,2.0,3.0,5.0,58.0,60.6,16378
26619,1.0986122886681098,2.0,1.0,1.0,53.0,63.1,16380
26620,1.1019400787607843,2.0,3.0,5.0,58.0,59.6,16383
26621,0.9969486348916096,4.0,3.0,2.0,57.0,61.9,16384
26622,1.1052568313867783,0.0,2.0,0.0,55.0,64.75,16386
26623,1.1118575154181303,2.0,1.0,3.0,58.0,59.9,16389
26624,1.144222799920162,3.0,3.0,4.0,58.0,61.7,16390
26625,1.1085626195212777,2.0,2.0,5.0,60.0,62.3,16392
26626,1.1216775615991057,3.0,2.0,5.0,59.0,62.9,16392
26627,1.1346227261911428,3.0,3.0,4.0,61.0,60.8,16395
26628,1.1600209167967532,2.0,2.0,5.0,60.0,60.7,16397
26629,1.1052568313867783,4.0,4.0,6.0,57.0,61.8,16397
26630,1.169381359556317,1.0,1.0,5.0,57.0,63.2,16398
26631,1.1505720275988207,3.0,1.0,4.0,60.0,59.7,16400
26632,0.9202827531436926,2.0,4.0,2.0,60.0,60.0,16402
26633,1.1346227261911428,4.0,1.0,0.0,56.0,62.7,16404
26634,0.7371640659767197,1.0,7.0,0.0,61.0,58.75,16406
26635,0.9162907318741551,2.0,4.0,0.0,63.0,61.2,16407
26636,1.0986122886681098,4.0,2.0,5.0,57.0,61.4,16407
26637,0.9162907318741551,3.0,4.0,1.0,60.0,60.3,16409
26638,1.1019400787607843,1.0,1.0,2.0,57.0,62.2,16410
26639,1.1085626195212777,2.0,1.0,1.0,58.0,63.7,16412
26640,1.1118575154181303,2.0,2.0,5.0,60.0,63.6,16420
26641,1.1085626195212777,2.0,3.0,5.0,59.0,59.9,16422
26642,1.0986122886681098,1.0,1.0,0.0,56.0,60.3,16425
26643,1.1118575154181303,3.0,1.0,3.0,56.0,61.8,16426
26644,1.2556160374777743,3.0,1.0,6.0,58.0,59.3,16427
26645,1.1568811967920856,4.0,3.0,6.0,55.0,62.2,16427
26646,1.1568811967920856,4.0,3.0,6.0,57.0,60.3,16427
26647,1.1151415906193203,3.0,1.0,4.0,58.0,62.5,16431
26648,1.1184149159642893,3.0,1.0,3.0,58.0,61.8,16437
26649,1.0986122886681098,1.0,3.0,5.0,60.0,63.6,16439
26650,1.1085626195212777,2.0,1.0,4.0,61.0,58.75,16442
26651,1.1151415906193203,4.0,1.0,3.0,59.0,59.8,16446
26652,1.1878434223960523,4.0,3.0,6.0,57.0,62.7,16450
26653,0.9282193027394289,3.0,6.0,3.0,58.0,60.6,16451
26654,1.0986122886681098,2.0,3.0,5.0,60.0,60.4,16459
26655,1.1410330045520618,2.0,1.0,3.0,60.0,58.75,16462
26656,1.0986122886681098,2.0,1.0,1.0,58.0,59.5,16462
26658,1.1378330018213911,4.0,1.0,4.0,57.0,62.4,16466
26659,1.2412685890696329,4.0,1.0,6.0,57.0,62.3,16466
26660,0.6931471805599453,4.0,7.0,0.0,57.0,60.7,16469
26661,1.1537315878891892,3.0,1.0,0.0,59.0,62.2,16472
26662,1.1314021114911006,2.0,1.0,4.0,57.0,63.0,16479
26663,1.1314021114911006,3.0,1.0,4.0,59.0,60.4,16479
26664,1.1085626195212777,3.0,3.0,5.0,62.0,60.5,16483
26665,1.0986122886681098,3.0,1.0,0.0,60.0,60.8,16484
26666,0.9242589015233319,2.0,4.0,1.0,55.0,62.4,16485
26667,0.9242589015233319,4.0,6.0,3.0,57.0,61.4,16492
26668,1.1019400787607843,3.0,2.0,5.0,60.0,61.5,16499
26669,1.1019400787607843,3.0,1.0,4.0,58.0,61.6,16499
26670,0.20701416938432615,1.0,6.0,0.0,66.0,60.3,425
26671,0.23111172096338664,2.0,4.0,0.0,56.0,60.0,425
26672,0.23111172096338664,2.0,5.0,3.0,56.0,62.2,426
26673,0.22314355131420976,4.0,4.0,4.0,54.0,61.9,426
26674,0.29266961396282,4.0,1.0,2.0,54.0,61.9,426
26675,0.262364264467491,4.0,1.0,0.0,56.0,62.0,426
26676,0.23901690047049992,4.0,2.0,3.0,54.0,62.2,426
26677,0.2546422183735807,2.0,4.0,3.0,59.0,62.1,426
26678,0.23111172096338664,2.0,5.0,5.0,55.0,62.7,427
26679,0.2468600779315258,2.0,3.0,3.0,56.0,62.0,427
26680,0.262364264467491,2.0,4.0,6.0,60.0,59.5,427
26681,0.262364264467491,2.0,4.0,6.0,61.0,61.1,427
26682,0.2776317365982795,4.0,1.0,1.0,56.0,61.3,427
26683,0.2851789422336624,4.0,1.0,1.0,54.0,62.2,427
26684,0.2851789422336624,4.0,1.0,1.0,55.0,61.7,427
26685,0.2776317365982795,4.0,1.0,1.0,56.0,61.0,427
26686,0.2776317365982795,4.0,1.0,1.0,56.0,61.6,427
26687,0.2468600779315258,2.0,4.0,1.0,59.0,62.2,428
26688,0.20701416938432615,1.0,5.0,3.0,56.0,63.8,428
26689,0.2468600779315258,2.0,3.0,4.0,57.0,61.6,429
26690,0.2468600779315258,2.0,4.0,4.0,56.0,61.9,429
26691,0.2468600779315258,2.0,4.0,4.0,56.0,61.9,429
26692,0.2468600779315258,2.0,4.0,4.0,55.0,63.1,429
26693,0.2468600779315258,2.0,4.0,4.0,56.0,62.4,429
26694,0.23901690047049992,2.0,4.0,2.0,55.0,62.4,429
26695,0.27002713721306015,4.0,4.0,6.0,55.1,61.7,429
26696,0.27002713721306015,4.0,4.0,6.0,54.7,61.9,429
26697,0.27002713721306015,4.0,1.0,3.0,55.6,61.6,429
26698,0.2546422183735807,3.0,3.0,5.0,58.0,62.4,429
26699,0.3001045924503381,3.0,1.0,4.0,58.0,62.0,429
26700,0.2776317365982795,4.0,4.0,3.0,56.0,62.0,645
26701,0.2776317365982795,4.0,3.0,2.0,55.0,61.6,645
26702,0.2776317365982795,4.0,3.0,2.0,56.0,62.4,645
26703,0.2776317365982795,4.0,4.0,3.0,55.0,62.3,645
26704,0.2776317365982795,4.0,3.0,2.0,56.0,62.5,645
26705,0.2776317365982795,3.0,3.0,2.0,58.0,61.7,645
26706,0.2776317365982795,2.0,5.0,4.0,60.0,60.2,645
26707,0.2776317365982795,2.0,4.0,3.0,60.0,61.8,645
26708,0.2776317365982795,4.0,3.0,2.0,55.0,62.4,645
26709,0.2776317365982795,4.0,5.0,4.0,55.0,61.8,645
26710,0.2776317365982795,2.0,4.0,3.0,56.0,62.1,645
26711,0.2776317365982795,3.0,3.0,2.0,59.0,62.1,645
26712,0.2776317365982795,4.0,3.0,2.0,56.0,61.5,645
26713,0.2776317365982795,3.0,3.0,2.0,58.0,61.5,645
26714,0.2776317365982795,1.0,3.0,2.0,58.0,63.2,645
26715,0.2776317365982795,4.0,3.0,2.0,55.0,62.2,645
26716,0.2776317365982795,2.0,4.0,3.0,57.0,62.9,645
26717,0.2776317365982795,3.0,4.0,3.0,58.0,61.4,645
26718,0.2776317365982795,4.0,3.0,2.0,57.0,61.1,645
26719,0.2776317365982795,1.0,4.0,3.0,55.0,63.2,645
26720,0.2776317365982795,2.0,3.0,2.0,61.0,61.0,645
26721,0.2776317365982795,2.0,3.0,2.0,57.0,62.8,645
26722,0.2776317365982795,4.0,3.0,2.0,57.0,61.6,645
26723,0.2776317365982795,1.0,3.0,2.0,57.0,63.4,645
26724,0.2776317365982795,4.0,4.0,3.0,56.0,61.6,645
26725,0.2776317365982795,2.0,4.0,3.0,60.0,62.5,645
26726,0.2776317365982795,4.0,4.0,3.0,56.0,61.2,645
26727,0.2776317365982795,4.0,3.0,2.0,55.0,61.5,645
26728,0.2776317365982795,2.0,3.0,2.0,58.0,60.8,645
26729,0.2776317365982795,3.0,4.0,3.0,59.0,61.0,645
26730,1.1085626195212777,4.0,1.0,3.0,56.0,62.5,16505
26731,1.1151415906193203,3.0,1.0,3.0,59.0,60.1,16506
26732,1.1314021114911006,0.0,1.0,2.0,69.0,59.5,16506
26733,0.9631743177730056,4.0,3.0,1.0,57.0,61.4,16507
26734,1.1184149159642893,1.0,1.0,4.0,57.0,63.7,16512
26735,1.1346227261911428,4.0,3.0,5.0,61.0,60.3,16512
26736,1.0296194171811581,4.0,2.0,2.0,57.0,61.8,16513
26737,0.9202827531436926,3.0,4.0,1.0,58.0,62.7,16518
26738,0.9242589015233319,1.0,4.0,2.0,60.0,63.4,16519
26739,0.9202827531436926,4.0,4.0,2.0,56.0,62.1,16520
26740,0.9932517730102833,3.0,4.0,3.0,59.0,61.0,16521
26741,1.1631508098056809,4.0,1.0,4.0,58.0,60.0,16530
26742,1.244154593958768,3.0,1.0,6.0,59.0,59.4,16532
26743,1.235471471385307,2.0,3.0,6.0,59.0,60.1,16533
26745,1.0986122886681098,1.0,3.0,5.0,56.0,63.3,16544
26746,1.0986122886681098,3.0,3.0,5.0,60.0,60.7,16544
26747,0.8796267475025635,4.0,6.0,2.0,57.0,61.1,16545
26748,0.9555114450274363,4.0,7.0,3.0,54.0,59.8,16547
26749,1.169381359556317,2.0,1.0,5.0,57.0,63.2,16547
26750,0.9202827531436926,3.0,4.0,2.0,60.0,60.0,16551
26751,1.1755733298042381,2.0,1.0,5.0,57.7,61.7,16558
26752,1.1662709371419244,4.0,1.0,0.0,57.0,62.0,16558
26753,0.9162907318741551,3.0,4.0,1.0,60.0,60.3,16558
26754,1.1052568313867783,4.0,2.0,5.0,56.0,61.8,16560
26755,1.1019400787607843,4.0,2.0,5.0,57.0,61.4,16562
26756,1.1878434223960523,3.0,3.0,6.0,58.0,62.9,16564
26757,1.1052568313867783,1.0,1.0,4.0,55.0,60.2,16565
26758,0.9439058989071284,4.0,3.0,1.0,57.0,62.3,16570
26759,1.1786549963416462,4.0,1.0,5.0,56.0,60.5,16575
26760,0.9969486348916096,4.0,2.0,0.0,60.0,60.3,16575
26761,1.0986122886681098,2.0,2.0,2.0,58.0,63.6,16580
26762,1.1019400787607843,2.0,2.0,4.0,62.0,60.6,16582
26763,1.1019400787607843,1.0,1.0,1.0,64.0,60.0,16582
26764,0.9895411936137477,3.0,3.0,2.0,59.0,58.75,16583
26765,1.1184149159642893,3.0,1.0,3.0,58.0,61.8,16587
26766,1.2383742310432684,4.0,1.0,2.0,55.0,62.0,16589
26767,1.1878434223960523,4.0,4.0,6.0,54.2,62.6,16592
26768,1.1052568313867783,1.0,3.0,5.0,62.0,58.75,16593
26769,0.9516578757114464,4.0,6.0,3.0,56.0,59.9,16599
26770,0.9282193027394289,3.0,6.0,3.0,58.0,60.6,16601
26771,1.1184149159642893,2.0,1.0,2.0,56.0,61.5,16603
26772,1.1151415906193203,3.0,2.0,5.0,58.0,60.6,16611
26773,0.9202827531436926,2.0,5.0,2.0,65.0,58.75,16613
26774,1.1118575154181303,2.0,3.0,5.0,61.0,61.0,16616
26775,1.1216775615991057,4.0,5.0,6.0,54.0,62.7,16617
26776,0.9969486348916096,4.0,4.0,3.0,55.0,62.1,16618
26777,1.1019400787607843,1.0,1.0,0.0,65.0,59.9,16624
26778,1.1019400787607843,2.0,3.0,5.0,62.0,59.2,16626
26779,1.1019400787607843,3.0,3.0,5.0,60.0,60.5,16626
26780,1.1019400787607843,2.0,3.0,5.0,58.0,62.7,16626
26781,1.1184149159642893,4.0,2.0,5.0,56.0,61.9,16626
26782,0.9242589015233319,3.0,4.0,1.0,60.0,59.9,16628
26783,0.9242589015233319,3.0,4.0,1.0,58.0,60.6,16628
26784,1.1314021114911006,3.0,1.0,4.0,59.0,60.4,16629
26785,1.1314021114911006,4.0,1.0,4.0,57.0,63.0,16629
26786,1.1085626195212777,3.0,2.0,1.0,57.0,62.9,16629
26787,1.0116009116784799,2.0,3.0,3.0,58.0,62.6,16632
26788,0.9242589015233319,3.0,4.0,1.0,55.0,62.4,16636
26789,1.1151415906193203,2.0,4.0,6.0,58.5,61.4,16641
26790,1.1085626195212777,4.0,1.0,4.0,55.0,61.6,16642
26791,0.9820784724121582,4.0,4.0,3.0,55.0,61.5,16643
26792,1.2178757094949273,3.0,2.0,4.0,60.0,58.75,16643
26793,1.0986122886681098,1.0,2.0,4.0,58.0,63.6,16650
26794,1.0986122886681098,4.0,2.0,1.0,57.0,62.6,16650
26795,1.0986122886681098,4.0,1.0,1.0,57.0,62.2,16650
26796,1.1755733298042381,3.0,1.0,4.0,57.0,61.4,16656
26797,1.1662709371419244,3.0,1.0,2.0,60.0,59.6,16657
26798,1.1052568313867783,4.0,2.0,4.0,57.0,62.3,16665
26799,0.9202827531436926,3.0,4.0,1.0,58.0,62.7,16669
26800,0.9242589015233319,2.0,4.0,2.0,60.0,63.4,16670
26801,1.1019400787607843,2.0,3.0,4.0,59.0,63.5,16677
26802,1.0296194171811581,4.0,4.0,4.0,57.0,62.0,16683
26803,1.220829921392359,3.0,2.0,4.0,58.0,60.6,16687
26804,1.2237754316221157,4.0,2.0,6.0,57.0,62.7,16687
26805,0.9202827531436926,4.0,4.0,0.0,53.4,63.0,16688
26806,1.169381359556317,4.0,4.0,6.0,59.0,61.8,16689
26807,1.1568811967920856,1.0,1.0,4.0,64.0,60.4,16690
26808,1.1085626195212777,2.0,2.0,5.0,59.0,62.2,16693
26809,1.0986122886681098,2.0,3.0,5.0,56.0,63.3,16694
26810,1.0986122886681098,3.0,3.0,5.0,60.0,60.7,16694
26811,1.1019400787607843,3.0,3.0,5.0,60.0,61.7,16700
26812,1.128171090909654,4.0,1.0,4.0,57.0,60.6,16703
26813,1.128171090909654,4.0,2.0,5.0,56.0,61.4,16704
26814,1.1052568313867783,4.0,2.0,5.0,57.0,62.2,16704
26815,1.2119409739751128,4.0,1.0,5.0,55.0,62.8,16707
